,DATE,STAR,REVIEW
8991,2018년 2월 2일,별표 5개 만점에 5개를 받았습니다.,유플러스 1000일 넘게 사용한 고객으로써 점점 편리기능을 적합시켜 발전하는 모습 많이 응원드리고 싶습니다 앞으로도 더욱 발전하고 고객을 위한 엘지 유플러스 되길 바랍니다!
8992,2018년 2월 8일,별표 5개 만점에 4개를 받았습니다.,알뜰하고 유용하게 잘 사용하고있어요 근데 올해들어 혜택이 절반으로 줄어들어 그 부분이 많이 아쉽네요 앞으로 더많은 혜택으로 사랑받는 유플멤버쉽되세요~^^
8993,2018년 2월 19일,별표 5개 만점에 1개를 받았습니다.,아빠걸로 잘쓰고있었는데 이제 못하게 막아놨네 잘쓰고있는 걸 왜괜히 바꿔서욕먹는지ㅎㅎ 그렇게 포인트 썩히게해서 잘살고싶나 에휴
8994,2018년 2월 2일,별표 5개 만점에 1개를 받았습니다.,점점안좋아지는건기분탓인가....예전엔엘지유플러스가 좋았는데...이제 옮겨야되나?...
8995,2018년 2월 4일,별표 5개 만점에 5개를 받았습니다.,그러멤버십이사용이몰라서사용할주몰라요사용법몰라요아무리해도안돼고요그러네요소액인테넷에서마사용이돼나요그러것도몰라요
8996,2018년 2월 3일,별표 5개 만점에 4개를 받았습니다.,월렛이랑 멤버쉽이랑 늘 따로 해서 번거로웟눈데 통합되니 훨씬 편하네유 ㅎㅎ 굳굳굳
8997,2018년 2월 1일,별표 5개 만점에 5개를 받았습니다.,멤버스가 아직까진 불편한점도있는데 그래도 점덤나아지고있다보니 앞으로더나은혜택제공바래요
8998,2018년 2월 1일,별표 5개 만점에 3개를 받았습니다.,소액결제까지 되는건 좋은데 포인트를 실질적으로 쓸수있는곳이 많아졌으면 좋겠어요:D 영화도 한달에2번에서 1번으로 줄어서 아쉬워요ㅠ;;;
8999,2018년 2월 8일,별표 5개 만점에 4개를 받았습니다.,많이 좋아 지긴 했지만 아직도 부족한 부분이 많은것 같음. 아직 연동도 부족하고...
9000,2018년 2월 4일,별표 5개 만점에 1개를 받았습니다.,미친.. 출처를 알 수 없는 앱 허용하면 실행 자체를 막는 클라스. 후킹을 전혀 못 막아서 그러나? 앱 개발자들은 쓰지 말거나 귀찮은 온오프 계속 하라고?
9001,2018년 2월 2일,별표 5개 만점에 5개를 받았습니다.,멤버쉽카드 이거 매장좀 늘려줫으면좋겠습니다. 포인트를 다사용을 못하는실정입니다. 뭔가 개선사항이 필요할듯 싶습니다.
9002,2018년 2월 3일,별표 5개 만점에 5개를 받았습니다.,멤버쉽에 소액결제까지 다양한컨텐츠가 있네요~ 유플러스 15년사용중입니다ㅋ 많은포인트 유용하게 쓸수있게 유용한가맹점 늘려주세요^^
9003,2018년 2월 2일,별표 5개 만점에 4개를 받았습니다.,바코드를 바로 보여지게 했으면 좋겎어요. 어플로 들어가서 바코드를 클릭해야만 해서 즈조큼 불편해요
9004,2018년 2월 2일,별표 5개 만점에 4개를 받았습니다.,유플러스멤버쉽 자주 사용했는데 훨씬 편해진거 같습니다 아쉬운점이 있다면 혜택이 축소 되어서 실질적으로 포인트를 사용을 많이 못하게 되네요
9005,2018년 2월 3일,별표 5개 만점에 1개를 받았습니다.,혜택 다 줄어놨네 영화 한달에 2편 무료를 1편으로 줄이고 나서 또 5000포인트 차감에서 7000포인트 차감으로 줄여놓고 무슨 응원댓글을 바라시는지 ㅎㅎ u plus 사용하는 유일한 이유가 영화 무료혜택인데...
9006,2018년 2월 13일,별표 5개 만점에 1개를 받았습니다.,ㅡㅡ 업데이트후에 하란거다해도 들어가지지도 않네 lg 광고만드는데만 신경쓰지말고 이것좀 신경써주세요;;
9007,2018년 2월 28일,별표 5개 만점에 1개를 받았습니다.,바코드 뜨는게 너무 오래걸리는게 포인트 이용을 제한하려고 의도적으로 만든 듯. 통신사 바꾸고싶은심정이 굴뚝.
9008,2018년 2월 3일,별표 5개 만점에 4개를 받았습니다.,생각보다 괜찮네요! 시럽이랑 비슷한데 쿠폰등 기능은 더 많네요 굳~~
9009,2018년 2월 1일,별표 5개 만점에 5개를 받았습니다.,Lg u+사용한지 6년이 넘어도 꾸준히 업그레이드와 많은 혜택 감사해요 장기고객에게는 더 유지될 수 있도록 많은 혜택과 이용할 수 있도록 했으면합니다
9010,2018년 2월 1일,별표 5개 만점에 4개를 받았습니다.,"문화상품권, 교통카드충전이 안된다는, 결제되는 까페는 체인점3곳 가보면 없다, Gs25시 결제되어 편했고, 할인은 하루 한번 그외의 경우는 적립만 되는데 바코드 오른쪽아래에 터치하면 되는데, 이 걸 아는 시간이 쪼금걸림"
9011,2018년 1월 31일,별표 5개 만점에 5개를 받았습니다.,고객들을 위한 이런 좋은 혜택이 있는지 모르고 있었는데 이번에 영화 예매를 하면서 알게됬습니다 앞으로 15편은 더 볼수 있겠네요
9012,2018년 2월 5일,별표 5개 만점에 3개를 받았습니다.,포인트를 한어플에관리할수있어편하기한데 기존콕에 혜택이 반으로줄었네요ㅠ
9013,2018년 2월 5일,별표 5개 만점에 5개를 받았습니다.,업데이트하고 좀 더 편해진 것 같아요. 다양한 혜택이 많았음 좋겠어요.
9014,2018년 2월 4일,별표 5개 만점에 5개를 받았습니다.,진짜너무편해요 할인적립동시가능하고 솔직히 LG VIP맵버쉽되면 혜택도 좋고 영화도매달꽁짜에 할인율도좋고 엘쥐강추!!!!♡♡
9015,2018년 2월 13일,별표 5개 만점에 2개를 받았습니다.,업데이트이후 불필요한 기능이 너무 많아 복잡하고 UI도 깔끔하지도않고 접속도 잘 안되서 처음 가입부터 사용까지 다 불편하네요..타통사로 갈아탈까요?
9016,2018년 2월 1일,별표 5개 만점에 4개를 받았습니다.,몇년째 장기 고객인데 혜택이 점점좋어져야하는데 어찌 해가갈수록 혜택이 점점 줄고있는거 같습니다
9017,2018년 2월 13일,별표 5개 만점에 1개를 받았습니다.,업데이트되고 아무 것도 안 됨. 개먹통 똥통 어플임. 이딴 걸 IT기업이 내놓은 멤버십 어플이라고 하는게 대단함. 부끄러운 줄 알아라.
9018,2018년 3월 3일,별표 5개 만점에 2개를 받았습니다.,위젯에서 바코드 찍으려고 넘어가는데 시간이 너무 걸려요. 예전 버전 처럼 위젯에서 바로 바코드 찍을 수 있게 해주세여
9019,2018년 2월 5일,별표 5개 만점에 3개를 받았습니다.,편의점할인을 gs25만 하지말고 cu나세븐 에서도 할인해줘으면 좋겠어요 그러면 별5개
9020,2018년 2월 13일,별표 5개 만점에 3개를 받았습니다.,잘 쓰고 있었는데 업데이트 이후로 제대로 되는 것도 없고 로그인도 자동으로 안돼서 가입하려고 하면 무슨 네트워크 상태를 확인하라는 메시지만 계속 뜨네요; 제 폰 네트워크엔 이상이 없는것 같은데;
9021,2018년 2월 3일,별표 5개 만점에 5개를 받았습니다.,VIP혜택이 생기고 나서 스타벅스 무료쿠폰 한달에 두번 힐링의 시간을 가져요~옛날보다 무료 와이파이도 잘되고 계속 고객으로 남고싶네요~^^
9022,2018년 2월 2일,별표 5개 만점에 4개를 받았습니다.,"멤버쉽으로 결제까지 할 수 있다는건 좋기는 하지만...그게 하루에 1회밖에 안 된다는건 좀...아닌것 같네요..,이 점만 다시 수정 된다면 최고일 것 같습니다"
9023,2018년 1월 31일,별표 5개 만점에 5개를 받았습니다.,바뀌어깜짝놀랐는데~~ 혜택이 조금씩 주는것 같지만. 더 많은 혜택 부탁드립니다
9024,2018년 2월 2일,별표 5개 만점에 5개를 받았습니다.,어플로 소액결제! 완전 간편한 어플이네요. 기계치라 이런거 잘못하는데 ㅎ 넘 간단해서 ~ 좋아요^^ 자주서용할거같네요~~
9025,2018년 2월 1일,별표 5개 만점에 5개를 받았습니다.,장기 고객에대한 혜택내용을 좀더 개선 해줬음 좋겠어요 그래야 지속적으로 고객관리도 될듯
9026,2018년 2월 13일,별표 5개 만점에 3개를 받았습니다.,삭제하고 다시 받았는데 어플 들어가지지도 않고 로그인도 안되네요 가입하기 해서 인증 하려고 하는데 데이터 연결 안된다 하고 업데이트 해서 얼른 고쳐주세요 몇번을 시도 했는데도 계속 로딩만 걸려요
9027,2018년 2월 13일,별표 5개 만점에 1개를 받았습니다.,최악 그자체 업뎃하고나서 다들 문제제기 하고있는 네트워크 오류.사용자가 많다는 드립시전 등.고칠생각을 안하는건지 못하는건지 이래서 LG통신 쓰것나?가전제품의 반만이라도 따라가라...
9028,2018년 2월 4일,별표 5개 만점에 5개를 받았습니다.,이런통합 멤버스나와서 참편리하세요 몇년동안 10원도 쓰지못했는데 보다 더편리하게사용할수있을꺼같아요 감사합니다
9029,2018년 2월 5일,별표 5개 만점에 4개를 받았습니다.,위젯기능을 더 간편하고 깔끔햇으면 합니다 기존꺼는 투박하고 불편하네요 아직 초기인만큼 더 발전하라는 마음에 4개 드렷습니다
9030,2018년 1월 31일,별표 5개 만점에 5개를 받았습니다.,앱은 좋아지는데 혜택이 줄어드는 것은 다른 통신사로 갈까 하는 고민이 들게 만드네요.
9031,2018년 2월 2일,별표 5개 만점에 3개를 받았습니다.,뭐 이번에는 개편해볼려 노력은 하는거같은데 또 1년하다가 버리지나 말길
9032,2018년 2월 11일,별표 5개 만점에 1개를 받았습니다.,아니 가입인증만 몇번하고 네트워크확인하라고만하고 돼지도않는걸. 인증만하고. 광고동의만하고 개인정보만 팔렸네
9033,2018년 2월 1일,별표 5개 만점에 5개를 받았습니다.,"U+ 멤버스를 통해서 조금은 넉넉하지 못했던 학생시절이 떠올라요 작은 돈처럼 보이는 100원, 200원이 학생들에겐 그 돈이 모자라서 먹고싶은 빵을 못사먹는 돈이였지만 U+ 멤버스 할인을 받으면서 먹고싶었던 빵을 사먹었던 추억이 떠오르네요 비록 소소한 추억이지만 감사했고 감사합니다 앞으로도 좋은 어플이 돼길 응원할게요!"
9034,2018년 2월 1일,별표 5개 만점에 4개를 받았습니다.,깔끔하고 보기는좋아요 근데 모르고있다가 핸드폰소액결제가 되는걸보고 놀랬어요 한도도 높던데 설정도 넘 단순한거같고 보안이 허술한거같아여ㅠ bohyuni81@naver. com
9035,2018년 1월 31일,별표 5개 만점에 5개를 받았습니다.,역시 유플러스멤버스네요~~말이 필요있겠습니까~편의성 가독성 좋고 무엇보다 구동이 가벼워서 자주보게 되네요~ㅎㅎ
9036,2018년 2월 1일,별표 5개 만점에 5개를 받았습니다.,멤버십 포인트 사용뿐만아니라 소액결제까지 활용범위가 넓어져서 정말좋아졌어요 ^^ 디자인도 깔끔하고 더 자주 이용하게 될 것 같네요 ㅎㅎ
9037,2018년 2월 6일,별표 5개 만점에 4개를 받았습니다.,확실히 많이 변한거 같애요 다만 메가박스 포인트차감을 2000 으로 늘려주셨으면 좋겠고 장기고객에겐 등급 좀 더 올려주셨으면 고맙겠습니다
9038,2018년 2월 2일,별표 5개 만점에 3개를 받았습니다.,통합 및 영화 예매가 이젠 편해진것에 대해서는 칭찬을 하지만 사용 제한과 남아도는 포인트로 인해 별두개 내려요
9039,2018년 2월 7일,별표 5개 만점에 1개를 받았습니다.,Vip 영화컨텐츠 혜텍 가맹점을 늘린다는 명목하에 줄여놓고 혜텍도 없고 바꾸면 머합니까
9040,2018년 2월 8일,별표 5개 만점에 4개를 받았습니다.,저는 유플러스 10년째 사용하고 있는 vvip고객인데요 저뿐 아니라 다른 고객들도 마찬가지인데 할인율이 낮아 멤버쉽 포인트 다 쓰기가 힘들어요 통신요금 납부로 이어질수 있음 좋겠어요 그리고 베스킨라빈스도 제휴를 맺었음 하는 바램있네요
9041,2018년 2월 13일,별표 5개 만점에 1개를 받았습니다.,오류왜케잘떠요? 앱작년에는잘되었는데 바뀌고나서 너무구려요 업데이트하고 로그인잘안되고 짜증나네요
9042,2018년 1월 31일,별표 5개 만점에 2개를 받았습니다.,포인트 사용이 점점 줄어드니 굳이 오랫동안 엘지폰만 쓸필요가 있을까 싶네요
9043,2018년 2월 7일,별표 5개 만점에 4개를 받았습니다.,멤버십을 이용하여 사용가능한 혜택을 분류해 놓은건 매우 만족스럽습니다 하지만 VIP혜택은 좀더 개선되었으면 하는 바램이 있습니다
9044,2018년 2월 5일,별표 5개 만점에 4개를 받았습니다.,아직 많이 사용해보진 않았지만 기대하고있습니다~! 통합적으로 되어있으니 편하고 좋을것같아요~!
9045,2018년 2월 8일,별표 5개 만점에 5개를 받았습니다.,좀더 많은 혜택이 필요합니다. 갑자기 사라진 혜택에 급실망
9046,2018년 4월 28일,별표 5개 만점에 3개를 받았습니다.,업글이 엄청오래걸리고 매번실패해서 어플을 쓸수가 없네요 어쩌라는건지
9047,2018년 2월 8일,별표 5개 만점에 4개를 받았습니다.,개편된 디자인 깔끔하네요. 기존 회원인데 리뉴얼되며 인증을 한번 더해주는과정이 번거로웠지만 혜택덕분에 알찬 소비하고있습니다
9048,2018년 2월 13일,별표 5개 만점에 2개를 받았습니다.,오늘따라 왜 계속 어플이 안들어가지는지 모르겠어요 네트워크 멀쩡하고 다른거 다 되는데 첫 로딩화면에서 넘어가질 못하네요;;; 짜증..
9049,2018년 2월 3일,별표 5개 만점에 4개를 받았습니다.,예전보다 혜택이 줄긴햇지만 아직까진 다른통신사보다는 활용도가 높아여 저는
9050,2018년 2월 2일,별표 5개 만점에 5개를 받았습니다.,핸드폰 바꾸고 어플 처음 써 봤는데 너무 편하고 좋네요. 영화에 먹거리까지 제가 좋아하는것들이 많아서 자주 애용하게 될것 같아요!
